,country,name,symbol,issuer,isin,asset_class,currency,underlying
591,india,Franklin India Life Stage Fund Of Funds - The 20s Plan - Direct - Growth,0P0000XW5Z,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01HY0,equity,INR,
592,india,Franklin India Life Stage Fund Of Funds - The 20s Plan - Growth,0P00005VE7,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01593,equity,INR,
593,india,Franklin India Life Stage Fund Of Funds - The 50s Plus - Direct - Growth,0P0000XW68,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01IH3,equity,INR,
594,india,Icici Prudential Nifty Next 50 Index Fund Direct Plan Growth,0P0000XUYS,ICICI Prudential Asset Management Company Limited,INF109K01Y80,equity,INR,
595,india,Icici Prudential Nifty Next 50 Index Fund Growth,0P0000OPMN,ICICI Prudential Asset Management Company Limited,INF109K01IF1,equity,INR,
596,india,Icici Prudential Nifty Next 50 Index Fund Dividend Payout,0P0000OPMO,ICICI Prudential Asset Management Company Limited,INF109K01PR1,equity,INR,
597,india,Icici Prudential Nifty Next 50 Index Fund Direct Plan Dividend Payout,0P0000XUYR,ICICI Prudential Asset Management Company Limited,INF109K01Y64,equity,INR,
598,india,Sbi Nifty Index Fund Direct Growth,0P0000XVKH,SBI Funds Management Private Limited,INF200K01TE8,equity,INR,
599,india,Sbi Nifty Index Fund Regular Growth,0P00005URO,SBI Funds Management Private Limited,INF200K01537,equity,INR,
600,india,Idbi Nifty Junior Index Fund Direct Dividend Payout,0P0000XUZX,IDBI Asset Management Limited,INF397L01AY8,equity,INR,
601,india,Idbi Nifty Junior Index Dividend Payout,0P0000PUUH,IDBI Asset Management Limited,INF397L01166,equity,INR,
602,india,Invesco India Growth Opportunities Fund Direct Plan Dividend Payout,0P0000XVGX,Invesco Asset Management (India) Private Ltd,INF205K01LY2,equity,INR,
603,india,Hdfc Growth Opportunities Fund Direct Dividend Payout Plan- Payout,0P0000XVAF,HDFC Asset Management Company Limited,INF179KA1RR5,equity,INR,
604,india,Hdfc Growth Opportunities Fund Growth,0P0000JCBY,HDFC Asset Management Company Limited,INF179KA1RT1,equity,INR,
605,india,Hdfc Top 100 Fund Dividend Payout,0P00005WNC,HDFC Asset Management Company Limited,INF179K01BC6,equity,INR,
606,india,Mirae Asset Large Cap Fund Direct Plan Growth,0P0000XVA0,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01AX2,equity,INR,
607,india,Mirae Asset Large Cap Fund Regular Dividend Payout,0P0000AEK0,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01036,equity,INR,
608,india,Mirae Asset Large Cap Fund Regular Growth,0P0000AEJZ,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01010,equity,INR,
609,india,Mirae Asset Large Cap Fund Direct Plan Dividend Payout,0P0000XVA1,Mirae Asset Global Inv (India) Pvt. Ltd,INF769K01AY0,equity,INR,
610,india,Sbi Life - Equity Fund,0P0000NRF7,SBI Life Insurance Co Ltd,,equity,INR,
611,india,Nippon India Large Cap Fund Direct Plan Dividend Payout Option,0P0000XVG2,Reliance Nippon Life Asset Management Ltd,INF204K01XG7,equity,INR,
612,india,Nippon India Large Cap Fund Dividend Payout,0P00009JAP,Reliance Nippon Life Asset Management Ltd,INF204K01539,equity,INR,
613,india,Nippon India Large Cap Fund - Growth,0P00009JAQ,Reliance Nippon Life Asset Management Ltd,INF204K01562,equity,INR,
614,india,Nippon India Large Cap Fund - Institutional Bonus,0P00009J3L,Reliance Nippon Life Asset Management Ltd,INF204K01513,equity,INR,
615,india,Nippon India Large Cap Fund - Direct Plan - Growth Plan,0P0000XVG6,Reliance Nippon Life Asset Management Ltd,INF204K01XI3,equity,INR,
616,india,Nippon India Large Cap Fund - Direct Plan - Bonus Plan,0P0000XVG3,Reliance Nippon Life Asset Management Ltd,INF204K01D30,equity,INR,
617,india,Nippon India Large Cap Fund - Bonus,0P00009JAO,Reliance Nippon Life Asset Management Ltd,INF204K01554,equity,INR,
618,india,Icici Prudential Life - Multi Cap Growth Fund,0P0000NQXI,ICICI Prudential Life Insurance Co Ltd,,equity,INR,
619,india,Axis Bluechip Fund Growth,0P0000MLHH,Axis Asset Management Company Limited,INF846K01164,equity,INR,
620,india,Axis Bluechip Fund Dividend Payout,0P0000MLHP,Axis Asset Management Company Limited,INF846K01172,equity,INR,
621,india,Axis Bluechip Fund Direct Plan Dividend Payout,0P0000XVTK,Axis Asset Management Company Limited,INF846K01DN3,equity,INR,
622,india,Axis Bluechip Fund Direct Plan Growth,0P0000XVTL,Axis Asset Management Company Limited,INF846K01DP8,equity,INR,
623,india,Franklin India Bluechip Fund- Direct - Growth,0P0000XW57,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01FN7,equity,INR,
624,india,Hdfc Top 100 Fund Growth,0P00005WNE,HDFC Asset Management Company Limited,INF179K01BE2,equity,INR,
625,india,Hdfc Top 100 Fund -direct Plan Dividend Payout Option,0P0000XW90,HDFC Asset Management Company Limited,INF179K01YT2,equity,INR,
626,india,Hdfc Top 100 Fund -direct Plan - Growth Option,0P0000XW91,HDFC Asset Management Company Limited,INF179K01YV8,equity,INR,
627,india,Aditya Birla Sun Life Frontline Equity Fund Growth,0P00005V63,Aditya Birla Sun Life AMC Ltd,INF209K01BR9,equity,INR,
628,india,Hdfc Growth Opportunities Fund - Direct Growth Plan- Growth,0P0000XVAE,HDFC Asset Management Company Limited,INF179KA1RQ7,equity,INR,
629,india,Hdfc Growth Opportunities Fund Dividend Payout,0P00005WW8,HDFC Asset Management Company Limited,INF179KA1RU9,equity,INR,
630,india,Uti Core Equity Fund Regular Plan Dividend Payout,0P00005WL3,UTI Asset Management Company Ltd,INF189A01046,equity,INR,
631,india,Uti Core Equity Fund Regular Plan Growth,0P00005WL4,UTI Asset Management Company Ltd,INF789F01869,equity,INR,
632,india,Uti Core Equity Fund-growth Option - Direct,0P0000XVUG,UTI Asset Management Company Ltd,INF789F01UG3,equity,INR,
633,india,Uti Core Equity Fund-direct Income Payout,0P0000XVUI,UTI Asset Management Company Ltd,INF789F01UE8,equity,INR,
634,india,Edelweiss Large & Mid Fund - Direct Plan - Growth Option,0P0000XV57,Edelweiss Asset Management Limited,INF843K01AL0,equity,INR,
635,india,Icici Pru Life-maximiser Fund V,0P0000VTOL,ICICI Prudential Life Insurance Co Ltd,,equity,INR,
636,india,Icici Prudential Bluechip Fund Institutional Option - I Growth,0P0000GB2B,ICICI Prudential Asset Management Company Limited,INF109K01BN0,equity,INR,
637,india,Dsp Focus Fund - Direct Plan - Growth,0P0000XW1O,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01OB0,equity,INR,
638,india,Icici Prudential Bluechip Fund Growth,0P0000GB48,ICICI Prudential Asset Management Company Limited,INF109K01BL4,equity,INR,
639,india,Icici Prudential Bluechip Fund Dividend Payout,0P0000GB32,ICICI Prudential Asset Management Company Limited,INF109K01EP9,equity,INR,
640,india,Icici Prudential Bluechip Fund Direct Plan Growth,0P0000XWAT,ICICI Prudential Asset Management Company Limited,INF109K016L0,equity,INR,
641,india,Sbi Bluechip Fund Direct Dividend Payout,0P0000XVJL,SBI Funds Management Private Limited,INF200K01QV8,equity,INR,
642,india,Sbi Bluechip Fund Direct Growth,0P0000XVJQ,SBI Funds Management Private Limited,INF200K01QX4,equity,INR,
643,india,Sbi Bluechip Fund Regular Dividend Payout,0P00005WEZ,SBI Funds Management Private Limited,INF200K01164,equity,INR,
644,india,Sbi Bluechip Fund Regular Growth,0P00005WF0,SBI Funds Management Private Limited,INF200K01180,equity,INR,
645,india,Aditya Birla Sun Life Frontline Equity Fund Growth Direct Plan,0P0000XVWL,Aditya Birla Sun Life AMC Ltd,INF209K01YY7,equity,INR,
646,india,Aditya Birla Sun Life Frontline Equity Fund Dividend Payout Direct Plan,0P0000XVWK,Aditya Birla Sun Life AMC Ltd,INF209K01YX9,equity,INR,
647,india,Aditya Birla Sun Life Frontline Equity Fund Dividend Payout,0P00005X32,Aditya Birla Sun Life AMC Ltd,INF209K01BO6,equity,INR,
648,india,Icici Prudential Bluechip Fund Direct Plan Dividend Payout,0P0000XWAS,ICICI Prudential Asset Management Company Limited,INF109K014L5,equity,INR,
649,india,Dsp Focus Growth,0P0000NR4T,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01532,equity,INR,
650,india,Dsp Focus Fund Direct Plan Dividend Payout,0P0000XW1N,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01OC8,equity,INR,
651,india,Dsp Focus Dividend Payout,0P0000NR4U,DSP BlackRock Invmt Managers Pvt. Ltd.,INF740K01540,equity,INR,
652,india,Icici Prudential Balanced Advantage Fund Quarterly Dividend Payout,0P00014B44,ICICI Prudential Asset Management Company Limited,INF109KA1Y35,equity,INR,
653,india,Icici Prudential Balanced Advantage Fund Direct Plan Monthly Dividend Payout,0P0000YG82,ICICI Prudential Asset Management Company Limited,INF109K016W7,equity,INR,
654,india,Icici Prudential Balanced Advantage Fund Direct Plan Quarterly Dividend Payout,0P00014BFW,ICICI Prudential Asset Management Company Limited,INF109KA1Y50,equity,INR,
655,india,Icici Prudential Balanced Advantage Fund Dividend Payout,0P00008TN3,ICICI Prudential Asset Management Company Limited,INF109K01EG8,equity,INR,
656,india,Icici Prudential Balanced Advantage Fund Growth,0P00008TN4,ICICI Prudential Asset Management Company Limited,INF109K01BH2,equity,INR,
657,india,Icici Prudential Balanced Advantage Fund Direct Plan Dividend Payout,0P0000XWAJ,ICICI Prudential Asset Management Company Limited,INF109K010B4,equity,INR,
658,india,Icici Prudential Balanced Advantage Fund Monthly Dividend Payout,0P0000YF4U,ICICI Prudential Asset Management Company Limited,INF109K018W3,equity,INR,
659,india,Icici Prudential Balanced Advantage Fund Direct Plan Growth,0P0000XWAK,ICICI Prudential Asset Management Company Limited,INF109K012B0,equity,INR,
660,india,Hdfc Standard Life - Balanced Fund Life Super Ii,0P0000SBPF,HDFC Standard Life Insurance Co. Ltd.,,equity,INR,
661,india,Aditya Birla Sun Life Balanced Advantage Fund Dividend Payout,0P00005V1J,Aditya Birla Sun Life AMC Ltd,INF084M01AC6,equity,INR,
662,india,Aditya Birla Sun Life Balanced Advantage Fund Growth,0P00005V1K,Aditya Birla Sun Life AMC Ltd,INF084M01AB8,equity,INR,
663,india,Aditya Birla Sun Life Balanced Advantage Fund Direct Plan Dividend Payout Option,0P0000XV25,Aditya Birla Sun Life AMC Ltd,INF084M01DK3,equity,INR,
664,india,Aditya Birla Sun Life Balanced Advantage Fund Direct Plan Growth Option,0P0000XV24,Aditya Birla Sun Life AMC Ltd,INF084M01DJ5,equity,INR,
665,india,Nippon India Balanced Advantage Fund Direct Plan Dividend Payout Plan,0P0000XVFF,Reliance Nippon Life Asset Management Ltd,INF204K01G78,equity,INR,
666,india,Nippon India Balanced Advantage Fund - Direct Plan - Growth Plan,0P0000XVFJ,Reliance Nippon Life Asset Management Ltd,INF204K01G94,equity,INR,
667,india,Axis Dynamic Equity Fund Regular Growth,0P0001BCQN,Axis Asset Management Company Limited,INF846K01A52,equity,INR,
668,india,Reliance Balanced Advantage Fund - Growth,0P00005WE3,Reliance Nippon Life Asset Management Ltd,INF204K01604,equity,INR,
669,india,Motilal Oswal Dynamic Fund Direct Plan Quarterly Dividend Payout Option,0P00018S3A,Motilal Oswal Asset Management Co. Ltd,INF247L01643,equity,INR,
670,india,Motilal Oswal Dynamic Fund Regular Plan Annual Dividend Payout Option,0P00018S38,Motilal Oswal Asset Management Co. Ltd,INF247L01601,equity,INR,
671,india,Hdfc Balanced Adv Direct Plan Dividend Payout Option,0P0001EI10,HDFC Asset Management Company Limited,INF179K01VY8,equity,INR,
672,india,Pgim India Equity Savings Fund Direct Plan Growth,0P0000XW3Y,DHFL Pramerica Asset Managers Private Limited,INF223J01QD0,equity,INR,
673,india,Axis Equity Saver Fund Direct Plan Growth,0P00016KOT,Axis Asset Management Company Limited,INF846K01VJ3,equity,INR,
674,india,Aditya Birla Sun Life Equity Savings Fund Regular Plan Dividend Payout,0P000150PQ,Aditya Birla Sun Life AMC Ltd,INF209KA1TT1,equity,INR,
675,india,Reliance Power & Infra Fund Dividend Payout,0P00005WDL,Reliance Nippon Life Asset Management Ltd,INF204K01AB6,equity,INR,
676,india,Reliance Power & Infra Fund - Bonus,0P00005WDK,Reliance Nippon Life Asset Management Ltd,INF204K01AD2,equity,INR,
677,india,Uti Transportation & Logistics Fund Regular Plan Growth,0P00005UZS,UTI Asset Management Company Ltd,INF789F01299,equity,INR,
678,india,Uti Transportation & Logistics Fund Regular Plan Dividend Payout,0P00005UZR,UTI Asset Management Company Ltd,INF789F01273,equity,INR,
679,india,Uti Transportation & Logistics Fund-direct Income Payout,0P0000XVUM,UTI Asset Management Company Ltd,INF789F01SF9,equity,INR,
680,india,Uti Transportation & Logistics Fund-growth Option- Direct,0P0000XVUK,UTI Asset Management Company Ltd,INF789F01SH5,equity,INR,
681,india,Nippon India Power & Infra Fund - Direct Plan - Bonus,0P0000XVD5,Reliance Nippon Life Asset Management Ltd,INF204K01I68,equity,INR,
682,india,Nippon India Power & Infra Fund - Direct Plan - Growth,0P0000XVD7,Reliance Nippon Life Asset Management Ltd,INF204K01I92,equity,INR,
683,india,Nippon India Power & Infra Fund Direct Plan Dividend Payout Option,0P0000XVDC,Reliance Nippon Life Asset Management Ltd,INF204K01I76,equity,INR,
684,india,Motilal Oswal Dynamic Fund Regular Plan Quarterly Dividend Payout Option,0P00018S37,Motilal Oswal Asset Management Co. Ltd,INF247L01593,equity,INR,
685,india,Tata Ethical Fund Direct Plan Growth,0P0000XVOU,Tata Asset Management Limited,INF277K01NG4,equity,INR,
686,india,Taurus Ethical Fund - Growth Option,0P0000JZZN,Taurus Asset Management Company Limited,INF044D01864,equity,INR,
687,india,Taurus Ethical Fund-direct Plan-growth Option,0P0000XVPU,Taurus Asset Management Company Limited,INF044D01CJ0,equity,INR,
688,india,Hdfc Equity Savings Fund Dividend Payout,0P00005V0N,HDFC Asset Management Company Limited,INF179K01AK1,equity,INR,
689,india,Hdfc Equity Savings Fund Growth,0P00005V0O,HDFC Asset Management Company Limited,INF179K01AM7,equity,INR,
690,india,Hdfc Equity Savings Fund -direct Plan Dividend Payout Option,0P0000XW8P,HDFC Asset Management Company Limited,INF179K01XR8,equity,INR,
691,india,Hdfc Equity Savings Fund -direct Plan - Growth Option,0P0000XW8Q,HDFC Asset Management Company Limited,INF179K01XT4,equity,INR,
692,india,Aditya Birla Sun Life Equity Savings Fund Regular Plan Growth,0P000150PP,Aditya Birla Sun Life AMC Ltd,INF209KA1TS3,equity,INR,
693,india,Aditya Birla Sun Life Equity Savings Fund Direct Plan Dividend Payout,0P000150PS,Aditya Birla Sun Life AMC Ltd,INF209KA1TQ7,equity,INR,
694,india,Aditya Birla Sun Life Equity Savings Fund Direct Plangrowth,0P000150PR,Aditya Birla Sun Life AMC Ltd,INF209KA1TP9,equity,INR,
695,india,Icici Prudential Bharat Consumption Fund Direct Cumulative,0P0001H4ZR,ICICI Prudential Asset Management Company Limited,INF109KC1YD4,equity,INR,
696,india,Franklin India Bluechip Fund Growth,0P00005VCZ,Franklin Templeton Asst Mgmt(IND)Pvt Ltd,INF090I01171,equity,INR,
697,india,Motilal Oswal Dynamic Fund - Direct Plan - Growth Option,0P00018S39,Motilal Oswal Asset Management Co. Ltd,INF247L01635,equity,INR,
698,india,Motilal Oswal Dynamic Fund Direct Plan Annual Dividend Payout Option,0P00018S3B,Motilal Oswal Asset Management Co. Ltd,INF247L01650,equity,INR,
699,india,Jm Multicap Fund Dividend Payout,0P0000IUH0,JM Financial Asset Management Limited,INF192K01619,equity,INR,
700,india,Jm Multicap Fund Growth,0P0000IUHD,JM Financial Asset Management Limited,INF192K01635,equity,INR,
701,india,Jm Multicap Fund (direct) Dividend Payout Option,0P0000XV4X,JM Financial Asset Management Limited,INF192K01CA1,equity,INR,
702,india,Axis Focused 25 Fund Direct Plan Dividend Payout Option,0P0000XVTO,Axis Asset Management Company Limited,INF846K01CO3,equity,INR,
703,india,Axis Focused 25 Fund Direct Plan Growth Option,0P0000XVTR,Axis Asset Management Company Limited,INF846K01CQ8,equity,INR,
704,india,Axis Focused 25 Fund Dividend Payout,0P0000WCG0,Axis Asset Management Company Limited,INF846K01CI5,equity,INR,
705,india,Axis Focused 25 Fund Growth,0P0000WCFZ,Axis Asset Management Company Limited,INF846K01CH7,equity,INR,
706,india,Sbi Focused Equity Fund Direct Plan Growth,0P0000XVJT,SBI Funds Management Private Limited,INF200K01RJ1,equity,INR,
707,india,Sbi Focused Equity Fund Direct Plan Dividend Payout,0P0000XVJW,SBI Funds Management Private Limited,INF200K01RH5,equity,INR,
708,india,Aditya Birla Sun Life Focused Equity Fund Dividend Payout Direct Plan,0P0000XVYD,Aditya Birla Sun Life AMC Ltd,INF209K01Q71,equity,INR,
709,india,Aditya Birla Sun Life Focused Equity Fund Growth Direct Plan,0P0000XVYE,Aditya Birla Sun Life AMC Ltd,INF209K01WE3,equity,INR,
710,india,Nippon India Focused Equity Fund - Growth,0P00008TO5,Reliance Nippon Life Asset Management Ltd,INF204K01GE7,equity,INR,
711,india,Nippon India Focused Equity Fund Direct Plan Dividend Payout Option,0P0000XVEI,Reliance Nippon Life Asset Management Ltd,INF204K01F79,equity,INR,
712,india,Nippon India Focused Equity Fund - Direct Plan - Growth Option,0P0000XVEL,Reliance Nippon Life Asset Management Ltd,INF204K01F95,equity,INR,
713,india,Nippon India Focused Equity Fund Dividend Payout,0P00008TGU,Reliance Nippon Life Asset Management Ltd,INF204K01GF4,equity,INR,
714,india,Aditya Birla Sun Life Focused Equity Fund Dividend Payout,0P00005V6J,Aditya Birla Sun Life AMC Ltd,INF209K01454,equity,INR,
715,india,Aditya Birla Sun Life Focused Equity Fund Growth,0P00005V6K,Aditya Birla Sun Life AMC Ltd,INF209K01462,equity,INR,
716,india,Sbi Focused Equity Fund Growth,0P00005USF,SBI Funds Management Private Limited,INF200K01370,equity,INR,
717,india,Sbi Focused Equity Fund Dividend Payout,0P00005USG,SBI Funds Management Private Limited,INF200K01388,equity,INR,
718,india,Jm Multicap Fund (direct) Growth Option,0P0000XV4Y,JM Financial Asset Management Limited,INF192K01CC7,equity,INR,
719,india,Baroda Multi Cap Fund - Plan B (direct) - Growth Option,0P0000XVV6,Baroda Pioneer Asset Management Co. Ltd.,INF955L01AG0,equity,INR,
720,india,Lic Of India - Market Plus Growth,0P0000NPC7,Life Insurance Corporation of India,,equity,INR,
721,india,Lic Of India - Money Plus Growth,0P0000NPCB,Life Insurance Corporation of India,,equity,INR,
722,india,Bajaj Allianz Life - Asset Allocation  Fund,0P0000NQ9K,Bajaj Allianz Life Insurance Company Ltd,,equity,INR,
723,india,Kotak Mahindra Old Mutual Life - Kotak Dynamic Floor Fund,0P0000NNZK,Kotak Mahindra Old Mutual Life Insu Ltd.,,equity,INR,
724,india,Bajaj Allianz Life - Asset Allocation Pension Fund,0P0000NQB4,Bajaj Allianz Life Insurance Company Ltd,,equity,INR,
725,india,Edelweiss Tokio Life - Pe Based Fund,0P0000VRVO,Edelweiss Tokio Life Insurance Co. Ltd,,equity,INR,
726,india,Kotak Standard Multicap Dividend Payout,0P0000KV3A,Kotak Mahindra Asset Management Co Ltd,INF174K01344,equity,INR,
727,india,Kotak Standard Multicap Fund Dividend Payout Direct,0P0000XXYH,Kotak Mahindra Asset Management Co Ltd,INF174K01LQ6,equity,INR,
728,india,Kotak Standard Multicap Fund - Growth - Direct,0P0000XV6O,Kotak Mahindra Asset Management Co Ltd,INF174K01LS2,equity,INR,
729,india,Kotak Standard Multicap Growth,0P0000KV36,Kotak Mahindra Asset Management Co Ltd,INF174K01336,equity,INR,
